src_lon	src_lat	dst_lon	dst_lat
2.6974911	50.9570476	3.2865959	50.6502364
4.2351182	50.9304752	5.1269359	50.7074126
2.8564707	51.0345943	4.4970405	51.1693409
3.9466838	51.1133627	4.5270212	50.2017566
2.7212820	50.9242351	5.2555186	49.9745001
4.4060823	50.1569083	5.2460388	50.9063135
3.4657956	50.6041476	5.2218582	50.4944714
4.4634265	51.2144231	4.6890979	51.4284525
2.9344417	51.2332715	5.1699874	51.0512047
4.9009365	51.2617583	4.7077035	50.6573625
4.0802145	50.8071907	3.2299039	51.2712179
3.3968338	50.8347508	3.0501441	51.2863925
3.4946126	50.9624999	2.7769592	50.8597194
5.4834696	49.5962676	4.4763643	50.4743034
5.1180927	50.4596725	5.3271487	50.4656044
5.4385060	49.6582804	4.9051885	50.8503194
3.3671359	50.9800505	5.1451946	49.8121517
4.4287953	50.8880241	5.9363135	50.2038335
5.6825099	50.6725798	5.8643123	50.4023037
3.2325963	51.0184743	5.1707081	50.6155209
5.6970315	49.5747011	3.2943544	50.5531226
3.5558007	50.9984590	5.3525588	51.2102274
3.5192887	50.4924389	3.3354592	51.0608796
3.6045123	50.5666881	4.7681885	50.6105630
5.0961317	50.9726628	5.0563850	50.9836732
5.0397413	50.2959093	6.1176912	50.7112972
4.4568872	50.3047613	3.5848033	50.9662907
5.1868194	51.1014197	4.2541653	50.7199777
5.6878942	50.6713344	6.1098050	50.4332904
5.4343642	51.1992884	4.9326405	51.1021232
4.4434964	50.0001490	5.3079279	50.7382851
5.4131562	50.6099261	3.3030946	50.9880438
5.0365558	50.7378046	3.4503210	50.5712386
4.1583638	50.9060239	5.5250012	50.3053764
4.5587709	51.2594763	5.4799704	51.2699201
3.5971937	50.6640990	5.8263088	49.7235493
3.5059502	50.9452216	4.8493305	51.0391883
5.6594873	50.4770532	5.5473000	50.6790607
4.1574269	50.6092394	4.3606300	50.4693030
5.9016091	50.3236778	5.4821777	49.6879944
4.7406686	50.4807508	3.5540101	50.9303923
4.6465501	50.6154793	4.7078197	50.8965258
6.0147035	50.3407463	2.8460062	51.0815278
3.5583550	50.7067737	5.9639395	50.4888357
4.4970327	50.5523753	3.2748352	51.2137349
3.3786882	50.7075219	5.1901173	49.9505077
5.5965362	50.3007409	5.6078596	50.9318328
4.1757729	51.2037329	3.9486948	51.1534983
3.9529265	50.3478523	6.1417721	50.3362272
3.2488647	50.7137621	3.5417523	51.0338522
5.3163849	50.4277598	4.5533924	50.6638126
5.8590707	50.5906031	3.6842713	51.0502804
3.1242288	51.0913423	3.4978963	50.8028598
5.2715712	51.0084678	4.2879344	49.9519384
5.7749875	49.7193807	3.5596019	51.0332310
3.6842530	50.6901884	5.3614139	50.9288005
5.7959734	50.0349858	5.5236951	50.9477860
4.0648837	50.8276022	5.9798527	50.6672029
4.8231430	50.9068561	5.5008215	50.9994084
5.6225439	50.5544451	6.1983396	50.4429880
5.1901960	50.4788336	2.8428576	50.9191832
4.1413803	50.0348972	5.1323309	50.5281128
3.2243506	51.0204547	3.1964327	51.1595987
3.9824635	51.0138011	5.5761276	50.4931794
5.3382800	50.6137794	4.5360975	50.8930822
5.5815305	50.6657274	3.0549080	50.9921910
2.8051627	51.0345233	5.0181188	49.9320493
4.6478347	50.3294721	2.8526366	50.8259037
5.7248308	50.7069113	3.7628693	50.7951740
4.0321244	50.3704657	4.3690376	51.1844624
4.9417036	51.3062648	4.9650526	50.9450716
3.1430605	51.3125998	4.4998452	50.4939447
4.8277778	50.9147382	3.8634619	50.5211527
3.3439549	51.1124170	2.9182206	51.0877477
3.7290654	51.2371007	4.9546974	51.1726198
4.4527151	51.3148696	5.4915963	50.8539281
5.2822829	49.8560937	4.9142320	51.1257987
4.6634557	50.8001256	5.6140589	49.9875896
4.5875544	50.7913121	5.5605392	51.0720795
3.9589714	50.5041693	4.7185561	51.4305926
3.2737488	50.9147399	3.5052408	51.1457135
4.0320628	50.3731964	5.6165009	49.9574480
3.3623311	51.1161200	5.8851251	50.6718875
4.5935299	51.0197886	5.7279763	50.6977192
3.8471077	50.8303379	5.4883350	50.9643119
4.8957343	50.4771350	5.6251720	49.6339623
5.0828320	49.7955187	3.0591223	51.2778926
5.5319302	49.9441448	5.2561531	51.1650751
4.2060553	51.2444233	3.2654924	50.8303577
5.3984078	50.7443486	5.1332145	50.8212899
3.5301759	50.6607684	3.1607104	50.8292964
3.7968444	50.7759926	3.2850556	50.7236814
4.5556828	51.2070503	2.7252895	50.9024567
3.5146916	50.7752143	5.3363138	49.6416819
5.2579603	51.2266657	5.8087615	49.7033559
5.2083585	50.1989200	5.2612228	50.5623770
5.0147703	50.1797592	5.2569168	50.1560716
4.2182048	50.3183399	3.7496841	50.9615335
4.0470008	50.9828016	4.6915289	51.4314540
3.3941665	50.8018002	5.0235429	51.1133203
4.7714708	50.4164576	3.2256970	51.1939111
4.4252865	50.9638712	4.7069836	50.8947088
3.5869241	50.7346923	3.9361020	50.9892441
5.1992483	50.5482629	4.9432081	49.7762876
5.4661388	49.5539392	4.1915757	51.1446633
5.4347409	50.2838948	5.6964443	50.6325715
5.7156798	51.0496809	4.8790044	50.9079182
5.9369626	50.7242509	4.0640530	50.5861579
5.2594774	51.0823940	4.9240827	50.0824359
4.1015912	50.3146580	4.8434716	51.0832772
4.2752267	50.9083669	5.5834618	49.7273386
3.8816200	50.9259246	2.8065135	50.8181138
4.0463198	50.4586507	4.5336950	51.0089898
4.7448850	50.2333327	4.2343300	51.0045183
3.4963513	50.8014953	5.6859593	51.0050547
4.5360991	51.1815335	3.3976547	51.1197485
4.6236145	51.1880146	3.2259122	50.7802437
4.4469169	49.9764827	5.5616153	50.7923280
3.4777430	50.5604744	4.1625286	50.5867464
5.9659626	50.7044317	3.7706508	50.7737335
5.1615671	50.2806900	3.4319816	51.0604035
3.2593530	51.2840655	3.9581301	50.4057585
2.7215814	51.0634771	4.4670664	50.2830096
4.4897607	50.9751441	3.5337673	51.2095872
3.9548251	51.1775793	3.4878070	50.9001065
5.6318443	49.9308740	5.2212093	49.8687759
4.1031198	51.0936711	4.5978802	50.0840377
4.9207633	50.3268195	3.2640162	51.0774730
4.8199940	50.3885287	4.4109240	51.3510614
4.5940397	51.0529422	3.1632154	50.8335332
5.3137692	51.2488458	4.7328245	50.9414754
4.2424716	50.7387918	3.6950980	50.7313046
5.8663131	50.6873916	5.5114689	49.6819247
5.6109302	50.6749069	4.5443888	50.9531331
2.7263937	50.8417986	3.5107049	51.1749149
5.3716140	50.1867046	3.8336285	51.0303305
4.8094238	50.5520036	4.0759311	51.1929939
5.9781018	50.5387284	3.9184500	51.0383210
5.2552359	51.0403669	3.4671416	50.9683804
5.6194931	49.6727568	5.3447892	49.6895415
4.6428815	51.0994203	4.4427936	50.8173179
3.2125641	50.8862074	4.3971137	50.5458766
4.8403548	51.0913881	3.8723410	50.9808269
3.9474821	50.7829726	5.8585990	49.6325292
4.0514446	50.5661735	5.4193512	50.8532954
4.1178470	50.8776598	3.8305314	50.4810958
5.2998983	50.7673507	4.6479673	50.3421049
4.1655074	51.1836236	4.1166774	50.6488235
4.7690001	51.0336499	2.8636604	51.0895998
5.8244866	50.1895011	4.9237894	50.4539333
4.8671110	50.8594123	4.4685156	50.4537985
4.4701856	50.4388564	3.0392342	51.1701269
3.1773487	51.2961563	2.6769287	51.0503346
5.6372861	50.5923094	2.8663282	51.0391535
4.2307309	51.2084580	4.9791107	51.1878814
3.6379579	51.0832667	3.0422017	51.0468021
3.9184197	50.5691660	4.7443328	50.3184469
3.0589296	50.8288006	5.7208781	50.9354171
4.4484048	50.8237444	5.1259187	51.0910639
5.5028623	50.3387436	4.5015004	51.1297009
5.6233063	51.0873628	5.2520043	50.2379040
5.5894318	50.9108321	4.8424324	50.4135284
5.4761229	50.3350970	5.1454259	51.1478809
3.2968037	51.0812766	3.0905068	51.1117969
6.2822687	50.2718560	5.1374061	50.3736425
5.5136571	51.0194514	5.0349435	51.1918833
5.0554193	51.1080415	3.9570341	50.9268525
4.4783636	50.7796399	3.6852387	50.9445005
3.1360740	51.1507245	3.6448484	50.6933815
4.8690166	51.0038079	4.4248549	50.9530869
6.0521014	50.6527006	2.9499525	51.1397164
5.1264813	51.0111035	4.3796240	50.7959327
5.1597475	50.0150164	5.0533067	50.3402919
3.1346456	51.0865358	4.8136084	51.3199713
5.0467116	50.8767218	4.3178893	50.6402327
4.3295471	51.3588695	5.4880114	50.1966543
3.7310175	51.0977212	4.8899331	50.7040632
5.8204458	49.5541832	4.4774280	50.6432073
4.5264819	50.1092593	4.1495862	50.7930106
3.6334184	50.7445357	5.6041149	50.0728917
4.7839617	50.8958138	3.5482648	51.0252500
5.6658905	50.2378987	3.2575074	50.8796180
5.2284432	51.1965879	4.0010700	51.0297973
3.6690360	50.7504511	5.2554719	50.9986270
5.3576891	50.9841073	4.2841728	50.9962447
5.6623965	50.4788760	3.6814409	51.1066440
3.5771262	51.0254772	4.2900400	50.6611813
5.2677762	50.3205247	5.7500940	50.5732728
3.7833025	50.6786472	4.3330993	50.4960772
4.9343943	51.0493020	3.3393787	50.9393280
4.8157495	50.9726600	5.5328778	50.5639370
3.4277816	50.5624512	3.8592848	50.5328304
5.1507750	50.5224519	2.8779423	50.9112202
4.7809535	50.7329170	5.6401394	50.0449678
4.4207321	51.1616058	4.1124267	50.7394440
3.2080002	51.2650822	4.2610917	50.8796903
5.0311555	51.4302416	6.2710658	50.4163470
3.4916360	50.7456682	6.0700790	50.3400499
3.8307231	51.1852545	5.5866792	50.8863176
4.8917976	50.9118990	2.8759426	50.7797904
4.9075449	51.2421591	4.0727118	50.8963181
4.8089843	51.2319509	5.1364924	50.5901988
3.8799331	51.0535108	6.0311888	50.7400234
3.1355149	50.8023067	2.9893003	50.7774072
4.7979957	50.5445518	2.8023903	51.0209955
4.8651470	50.5423267	3.4633189	51.1386608
3.7346011	50.9536550	3.1772484	50.8432822
4.5535984	50.4198440	4.2812964	50.7877775
4.2573434	51.3747624	3.3069594	51.3538676
4.4607398	50.6806907	5.5209831	50.4060156
5.1827849	50.7654173	4.9328430	50.9633184
3.5014517	50.5718193	4.3813778	51.2003642
5.1164594	51.0587307	5.4880347	50.9831959
3.9852104	50.6769846	5.2915234	49.9565751
4.3294040	51.1388259	5.9168806	50.2774444
5.4053537	51.1781405	4.9282179	50.9253980
4.4471733	50.9611304	4.2689329	51.1628005
2.9373764	50.9941612	3.1513247	51.2924095
4.6130206	51.0366050	4.6741625	51.3502615
5.8659858	50.5973233	5.2045262	50.9848699
2.7898363	50.7251808	3.7328303	51.0513591
4.5628934	51.3893663	5.2066791	50.6907014
4.2056199	51.2539694	3.7081753	51.2247587
4.4041643	50.0902605	5.2302459	51.1273540
3.6899938	51.2115547	5.2687363	50.7962018
4.3441920	50.0336211	5.0077005	51.1614007
5.4411444	49.9115647	5.6616228	50.3616883
4.7597499	50.8666792	4.6986844	50.7339820
4.5128939	51.0707541	5.5062420	51.2398586
3.9723991	51.1659350	6.1349139	50.6734771
6.0832671	50.2165464	3.7923503	51.0059987
4.9816995	51.2409864	4.9951348	50.3831008
4.7238249	51.0198904	5.5954006	50.9759905
5.8476888	50.4012652	3.5658996	50.5976563
4.1410410	50.0278086	4.4498096	50.5727484
4.9119965	51.3597196	5.2666903	50.6962679
5.6593452	50.7782662	4.4512895	51.3016384
5.6469782	49.7969497	5.1695663	50.0439536
5.0396999	51.1349208	3.9072619	50.4729604
3.5901384	50.6996860	4.1879880	50.1970953
3.9634925	50.6152288	3.9764067	50.9655039
3.4278212	50.8853586	3.6118907	50.5961217
3.9592974	51.1352679	4.4397809	50.2887760
5.3878957	50.9908489	5.4130357	49.7223394
4.6120569	50.7002929	3.9733062	51.0405328
5.2614974	50.9461399	5.6894110	50.5475764
5.0674758	49.8622262	5.9303181	50.5605336
3.8141740	50.7133483	3.3850930	51.2755568
4.5295254	51.1012179	4.4362662	51.1654708
5.6838981	50.6598518	5.6211976	50.9101356
4.3979600	50.7830485	5.2652695	51.0269042
4.5505252	50.7405306	5.1312527	50.7673074
4.6625042	50.7918890	5.2782610	50.5894887
5.2586035	49.7994069	4.9809259	50.9623465
3.5084966	50.7733054	5.1078460	50.8323185
5.6265494	50.6681425	3.5455041	50.7978634
3.8930684	50.9846208	3.9946496	50.7093955
5.4870969	49.5868542	5.8714469	50.3958547
4.7492861	51.3059165	4.5066119	51.3259015
4.8981935	50.5509097	4.4937988	51.4455526
5.3437768	49.7131957	3.7394179	51.0535399
4.1160832	50.6752759	5.0775344	50.6385031
4.4635588	50.2620911	3.8302902	51.0842571
4.6893627	51.1615646	4.3988956	50.8590579
4.3538308	50.6005251	3.6378162	51.1136461
4.5523187	51.1951046	4.1839278	50.6846329
4.6679991	50.2300608	3.7367397	50.7384511
5.1273325	51.0000054	3.4454966	50.5825794
4.3397680	51.2177909	4.9805444	51.3445207
4.8622221	51.0650058	4.2202421	50.4669812
4.3858514	50.8111413	2.7845396	51.0277527
5.3724969	50.4139872	4.9303697	50.9769823
4.8599943	50.4567529	5.1494681	50.9851193
4.8600875	50.5010584	5.1703200	49.9283019
3.1033984	51.1012711	4.9365495	50.0035908
6.0082556	50.7553048	5.0389513	51.3919765
5.6866331	50.4186076	4.3446098	51.2081213
5.2819508	50.5678795	5.2896260	50.4751731
5.4921114	50.9368415	4.3402559	50.4606868
5.6154755	51.1277714	3.7729137	51.1476217
5.7463217	50.0644639	5.8302530	51.1602659
3.1043582	51.1694804	4.4823421	51.2490179
4.6944001	50.8646687	4.4016160	51.2254427
3.8082211	50.8845690	3.5073690	51.0371323
4.1754461	51.0699010	5.5502169	50.1417462
3.6325888	50.9559420	4.4417613	51.2935067
4.6348506	50.5924196	4.0987348	50.8645133
4.6753471	50.5961014	3.2302407	51.2917381
5.1910819	50.7554311	5.3038304	50.5578450
6.2697293	50.4345678	5.2715083	51.1130236
6.2161139	50.5664970	5.8421605	50.4153051
4.8909768	50.4388695	4.0940110	50.8016923
4.9611011	50.2172838	3.2046831	50.7837946
4.4885068	51.0636721	3.3036833	50.5243378
5.2016353	50.0071053	4.7473424	50.1377643
5.0711100	50.5844144	5.8568278	50.2712805
5.2233960	49.8565640	4.1487998	50.3787598
4.0011564	51.0503290	4.6369625	51.0785537
3.1020099	51.1619690	4.4809846	50.5418318
5.2395095	50.8403691	5.5187374	50.8304347
5.6706573	50.6819712	3.0649839	50.9852582
4.2539439	51.2473930	5.0221023	51.1500214
3.6585375	51.0683450	5.1112254	50.9474555
4.5913051	50.7637532	4.9675054	51.2810751
3.0013012	50.8088022	4.7883980	50.8427056
5.3279079	50.5148422	4.6325283	51.3245308
5.4982148	50.5690923	4.0150107	51.0184904
5.3808232	51.2089534	5.3914121	50.7230380
5.4104769	50.8775998	2.8186910	50.8229224
4.6182009	50.5272304	5.0679349	50.4730323
4.3235383	50.6949372	4.4649257	51.2958137
4.5383862	49.9733920	5.6604301	51.0966684
4.1027740	50.9680912	4.0497649	51.0301430
2.9371765	50.7861935	6.0737950	50.4669898
3.9493688	51.0222145	4.9276903	50.5855017
4.7814120	50.8504904	4.5224994	50.4591468
4.9873230	51.1576168	4.2970276	50.9527675
5.3760480	50.6100050	4.6334753	50.3360798
4.6497791	50.8340288	4.6674256	51.4400004
5.3238749	50.8376127	4.4387822	50.4317540
3.9292297	51.0619305	3.2269722	51.2274473
3.5661370	51.0820649	5.5370534	50.6165012
4.5622729	50.6410199	4.9070079	51.1814656
5.2701676	51.1208780	5.6865552	50.6906120
6.0616536	50.7255670	5.4910635	50.4750285
5.6982665	50.9482285	4.8940934	50.0086566
5.8189686	50.0448215	5.2524592	50.2968858
4.4955290	50.7489722	5.2375191	51.0233741
4.6780961	50.8782250	4.7888237	50.8649922
5.1476439	49.9611353	5.5791305	49.7684991
5.5089898	50.6237725	4.5152484	50.3434266
2.8811525	51.1717531	5.5586001	50.2825647
4.6254974	51.0317402	5.3708427	50.3660271
2.8036413	51.1174438	3.8041403	50.6921986
3.7359336	50.6500039	6.0033118	50.4232127
5.4251672	51.0352941	4.4735089	51.2106104
5.8702183	49.6174512	4.0774066	50.3602191
5.9368622	50.2034741	2.8992816	51.0176330
3.9750533	50.5465233	4.8099349	50.4532162
4.1376507	51.1136485	2.7204004	51.1440460
5.1061700	51.1090920	4.7507243	51.1619774
4.8492574	51.3475284	4.9548285	50.8009208
4.5789998	50.4186795	3.2667109	50.6160611
3.3958831	50.9161071	4.0776967	51.2196718
3.2001031	51.1511922	4.6706418	50.7687465
3.4526281	50.7038555	3.9977877	50.7123683
4.8846798	49.9893271	4.6640668	50.0373237
4.1838798	50.8128293	4.8931783	51.3864425
5.1635659	49.8738307	5.7791035	50.0405152
5.2694778	49.9492281	5.2538117	50.4932023
3.7787357	50.9419961	4.3750195	51.0071449
5.5570246	51.0646608	4.1566967	51.0634467
3.0014948	50.8097236	5.0482170	51.4117939
5.7904070	50.5139435	5.7264546	50.2912609
4.9565719	51.3147615	4.3393454	51.1072607
3.8850731	50.4288988	4.9602156	51.1613963
4.6636705	51.0184381	3.2361469	50.9780898
5.6003339	51.0166212	4.8500642	51.0706889
4.2213281	50.3303293	3.9600353	51.1031238
5.5936677	49.9237075	3.9068875	50.9803995
3.6236322	51.0057410	4.8371174	50.5763356
3.9535323	50.7246118	5.5592706	49.6756990
5.3203829	50.7956694	4.5884871	50.1015286
5.5962992	50.8195030	3.8802275	50.7769004
2.9897323	50.7948922	3.4589387	50.5536153
5.7656251	50.7140720	5.6171263	51.0133643
3.6125375	51.2059414	5.2758541	49.9093422
6.0606612	50.4370810	2.9107300	50.7658035
2.8196640	51.0980567	3.1470080	50.9218128
4.2131745	50.5090902	4.8871801	51.3832932
3.6821720	50.3710762	3.8069632	51.0158555
3.6588443	51.0812517	3.2949851	51.1160421
4.5604459	50.4415515	6.1140741	50.4761262
5.9559426	50.7096294	4.9437980	49.9383251
4.8526561	49.9875115	5.2264235	50.9383818
3.9132973	50.4699831	6.1721167	50.3636761
5.3590750	51.2254853	3.3804891	51.0064149
5.2719080	50.6945023	5.5703042	51.0405632
3.7264282	50.7441726	4.2388179	51.0702947
4.2471298	50.5881721	4.9212455	50.8387418
4.4272809	50.6880627	6.2013233	50.5600932
4.2473224	51.0711897	5.1132421	51.2201068
5.4269064	50.8190566	5.2829680	50.6685285
5.6828949	50.3263663	3.8877943	50.9061104
3.7201286	50.5290014	5.6295585	50.9273617
4.2461299	50.8406080	5.0310727	50.0736152
5.8076151	50.4552538	5.5107212	50.8576621
2.7559293	50.8398708	3.5856627	51.1759212
5.7704566	50.7216411	4.2281594	50.0658623
4.9431941	50.8703293	6.0478757	50.6360074
5.0318239	50.7127788	5.1317230	50.3138722
3.6417871	50.6122418	5.2216058	50.7672267
4.6622921	51.3547332	3.9218124	50.4697163
5.4444013	50.3325379	5.5770583	50.2734532
3.3492228	50.8071964	5.8535029	50.0661146
3.8500449	50.3849330	4.4804720	50.2402917
3.1944380	50.9103773	5.3995968	50.5948366
5.1025968	51.2381809	5.6548141	50.4787768
3.4178009	51.1186794	3.3494530	50.9683845
2.9620557	51.2457049	3.5717102	51.0785260
4.7168115	50.6152696	4.1603656	50.6946101
3.3718509	50.7937875	5.3982654	50.1612472
3.0872507	51.0826037	5.3702608	50.9762870
5.0859611	50.4833949	6.0139963	50.6639925
4.4382222	50.8253145	5.9571525	50.1543201
5.0536869	50.3397124	3.0446104	51.2759969
4.4628325	50.1631145	4.1272268	51.0147011
4.8453774	50.5954679	3.0892538	50.9626033
4.2248486	50.3020011	5.3621508	50.5841457
5.6421655	50.6923079	3.7682034	50.6263608
5.3899053	51.0752124	4.2343551	51.2044182
3.6110027	50.8782230	4.6431376	51.0477305
4.4711673	51.4450528	4.2470089	51.1329391
3.2947626	50.8033805	5.0481228	50.2601052
3.2828310	50.6900500	5.7091803	50.6932425
5.6143132	50.0328356	3.9380737	50.4664073
4.2702668	50.8512259	4.2016964	50.5067665
5.6907413	49.8167471	4.2082556	50.8725943
3.5926453	50.6128099	5.7202321	49.7390190
5.2093488	50.7123302	5.1751028	50.9952241
3.5520977	50.9540018	5.5282997	50.0823767
5.7290287	49.8566544	4.9472056	50.0972468
5.3312689	50.7763805	4.8035959	50.4171050
4.3023521	50.9404213	3.8936642	50.5354626
3.3621630	50.6203150	4.7928136	50.7755173
3.2181843	51.1026766	5.2833608	50.9838743
5.0743695	51.3689076	3.7467028	50.8808975
4.1452436	51.2227329	3.0481044	50.9727936
6.1727724	50.5470525	4.3136278	50.8451526
4.3109963	50.4961366	4.9734760	50.8038720
5.6396677	50.7064889	4.3396689	51.2504810
5.3902335	50.2390110	5.0324759	51.3208974
4.3072780	50.8152260	5.0635202	51.3059060
5.5024860	50.5450714	3.6263624	50.9359090
5.1641132	50.0866732	3.3460350	50.6004277
5.2371457	50.5372188	3.1371130	51.2418772
4.5780836	50.9652043	4.0172466	50.8277636
5.4781959	49.9964494	3.6409549	51.1222024
4.3235389	51.3436455	3.4781760	51.0777399
4.2236415	50.7178888	3.3464970	50.6363984
3.7204735	51.2111609	4.2511778	50.6318223
3.6700864	50.8611741	5.2272111	50.5676305
4.8969851	50.5739559	3.7729120	51.0595154
4.0567999	51.0251357	4.3829809	50.7972449
5.6992624	51.0381890	4.5226912	50.8630484
3.3800178	51.1955256	4.4777905	50.0577460
4.7461427	50.5299213	4.2055485	51.1969300
5.5036191	50.7297426	4.8295827	50.0548434
4.4234938	50.8621936	3.4502032	51.2173598
3.7881046	50.5121666	6.2875285	50.3085218
5.5408157	50.7727660	5.3568327	50.3900727
4.2852465	50.5094956	3.5076143	50.6459550
4.1044230	50.4937655	4.7056961	50.6558023
4.6931698	51.1610317	2.8765843	51.0568392
3.9265501	51.0047610	4.4236792	50.4363602
5.0609868	50.8568942	5.8913109	50.0982678
5.3504223	50.7790262	5.3195634	50.0179822
3.3275734	51.1720470	3.7079264	50.5963878
4.5043955	50.1458746	3.1124535	50.8367168
5.3089769	50.1816255	3.3769819	50.9498104
4.8386822	50.4586450	5.5359834	50.5286597
4.6401855	50.6103826	5.6879895	49.9583657
5.1919187	50.0882279	5.6732131	50.1584317
5.2552347	50.9455883	4.7054848	50.8361651
3.9342213	50.9213685	4.2563704	50.5015003
4.5141713	50.7101765	5.2977299	50.4515239
5.1737657	51.1036492	4.7631409	50.2876880
4.9640129	50.6942944	4.0008124	51.1563722
3.4625061	50.5291305	4.3625754	50.4006810
5.0658666	49.7851131	4.3796896	50.0849751
3.9213384	50.8782512	4.0857790	50.7579077
5.0373586	50.6520417	4.0307672	50.3854908
5.5910425	50.1153820	3.4944916	51.1276253
4.4401414	50.7997369	4.9529512	51.1080448
5.4597225	50.2542993	5.3236012	51.0122863
5.6716508	50.4796984	5.7267844	50.5356947
5.6985594	50.5327727	4.1237233	50.4753591
4.3062469	51.0585104	4.8514904	51.1015091
4.3557330	50.6784359	3.4727470	50.8567690
4.8545397	50.0480643	4.1779155	50.9577607
4.1021586	51.1483538	4.5854709	50.4296225
4.8135246	50.4870226	3.9317908	50.8039138
4.3202948	50.6964141	6.1969184	50.4163326
5.3804387	51.1551682	4.0353904	51.0830712
4.6399550	50.4563574	4.1076550	50.3279805
3.6501357	50.8307840	5.5199277	51.1157565
4.4174808	50.5054587	4.3235090	50.7398654
3.8505293	51.0473209	3.9283385	50.6876455
4.9944174	50.3883775	4.5449304	51.2913366
5.6393127	51.1664193	3.3734024	51.0720259
4.3141978	50.4100282	5.3805488	51.0675208
3.6982512	51.0462609	5.0185145	50.9806987
3.5965177	50.9405224	4.3851820	51.1753774
3.3539937	51.2640397	5.6018290	51.1354474
3.8535255	51.0234965	5.3741677	50.3371933
4.8552205	50.5319011	3.2669695	51.1459621
4.2465344	50.3028317	3.3061306	51.0531131
5.1958660	50.4167403	5.4869263	49.8401853
4.6790299	50.6799001	4.6621760	51.1691667
4.1586336	50.0378558	5.6474976	50.4895118
5.4192302	50.6105935	3.7335427	50.7490453
4.3931518	51.1825663	5.5086612	50.8769121
5.7178365	50.1667134	4.3286466	50.8747277
3.8172070	50.7137439	5.5038652	49.5616340
5.0640697	49.7944163	4.0236386	51.0629915
4.6848437	50.7226908	2.6942107	50.8760033
4.5147764	51.1007880	4.5536916	50.7915420
4.7962081	50.8128431	5.0972255	50.9754429
3.3657816	50.5343807	4.6570386	51.3439556
5.8184996	50.5475070	5.3975289	51.1808666
5.0917082	50.4345500	5.4223319	49.7019509
4.9453778	50.9942157	4.7016594	51.2975806
3.0804260	50.8072124	4.8515797	50.7803041
5.3258170	51.2410910	5.5192127	51.1903149
5.6034862	50.6676004	4.8195714	51.3878137
4.8898778	51.0199427	2.8058340	50.8163325
5.8366033	50.1120199	5.7810429	49.7839190
3.8424743	50.9584745	4.3877710	51.1403602
3.9092458	51.1325103	2.7985823	51.0380696
4.6965404	50.9290140	4.8321101	50.2412060
5.4479984	49.9762415	5.7654450	50.5782150
5.4887109	50.6132035	4.5109011	50.7205159
5.5884921	50.8872172	4.2486003	50.9410466
5.7152637	50.5938331	5.5100615	49.9039703
4.2437427	50.9559144	5.6017491	50.5950754
6.1584799	50.4360109	3.2816593	50.9050715
5.9113092	50.3971624	5.6156601	50.7672983
2.9724054	51.0251917	3.2861863	50.7169240
3.9266894	50.9748658	5.2893602	50.8253954
4.4801513	50.5016509	5.7125219	50.1668278
5.2641202	51.0943489	5.1962888	50.3894332
5.8590276	50.1735891	4.3325072	50.4723635
4.9056794	50.0628252	4.2493952	50.4936837
3.8540044	50.3466275	3.0504826	50.8976158
5.5687643	50.4700536	3.6460992	50.7400238
4.2906059	51.1414644	5.0187855	51.0865689
3.2369093	51.0607872	4.4465142	50.8473141
4.2728812	50.3064861	4.7231118	50.5231506
3.3557291	50.8506144	5.4186540	51.0688395
4.9192040	50.7698965	4.8422830	51.1739852
3.2806443	50.8435584	3.4333676	51.0522507
4.6175761	50.6933542	3.0680666	50.8120017
3.8517008	50.4234443	2.7449451	51.1286469
5.0302844	50.5626926	3.9753473	51.0627082
5.4618659	50.3017670	5.6188984	50.8177477
4.5545126	50.8595160	2.7630058	51.0603601
2.9140669	50.7296912	5.5514784	49.8001303
5.1276137	50.9978869	5.2430300	49.7754180
4.0347405	51.2012503	2.6611114	51.0812190
3.5520685	50.5732189	3.9465443	51.0482440
5.2645570	50.4452130	5.3726320	51.1265474
4.5129079	51.0111272	5.5412679	50.2677802
5.6040969	51.0104545	4.8314226	50.7359868
5.2381830	50.4765535	5.0866919	51.0962385
2.7265952	51.0633917	4.4017123	50.9759068
3.5825193	50.5597917	4.9297164	50.7182812
3.9264281	50.6054640	4.9280217	50.3157585
4.6068135	50.8590475	5.2202961	49.7190330
4.0981820	50.9032880	3.3507859	51.1224156
3.7844791	50.5565111	4.3345412	50.8254751
4.7241402	50.6153066	5.5616646	51.0900426
5.8734574	50.5844218	5.4018943	50.6159902
4.7755395	50.7840083	4.7920557	50.5040879
5.3510530	50.0805188	2.6654033	50.9835346
5.3104895	51.2109280	4.8696202	50.8670595
4.6182536	50.4736147	4.4397555	50.4661994
5.0115824	50.4436796	5.5115045	50.9031777
2.8544583	50.7808662	5.5808506	50.0113506
4.7844264	50.5405323	4.4429189	51.2259614
4.5718687	50.4151569	4.9155985	49.8379526
3.3597597	50.8493468	5.6286214	50.5977724
2.8664326	51.0393308	6.0329718	50.7172831
6.0459862	50.7183744	4.0813962	51.1373172
3.2735987	51.2071612	4.9341559	51.2888360
5.0604822	50.4738176	4.5447426	50.3488300
3.4233553	50.5450508	3.3624983	50.8861869
5.5773506	49.7521192	5.6323086	50.5358946
3.7679922	50.8641217	3.8573912	50.5829728
4.2683199	50.4054727	4.0857915	51.2282026
5.4241170	50.6145145	5.5977142	50.5660402
5.4473608	49.7285990	3.1893590	51.0850756
4.4775119	51.1119157	5.4061662	50.3755979
